62000.00000000	0.01041667	0.00171809
62150.00000000	0.01236979	0.00252147
62300.00000000	0.01171875	0.00247604
62450.00000000	0.01236979	0.00252147
62600.00000000	0.01302083	0.00238257
62750.00000000	0.01171875	0.00247604
62900.00000000	0.01106771	0.00223505
63050.00000000	0.01009115	0.00126074
63200.00000000	0.00976562	0.00000000
63350.00000000	0.00846354	0.00223505
63500.00000000	0.00553385	0.00171809
63650.00000000	0.00488281	0.00000000
63800.00000000	0.00455729	0.00126074
63950.00000000	0.00390625	0.00202168
64100.00000000	0.00455729	0.00126074
64250.00000000	0.00553385	0.00171809
64400.00000000	0.00618490	0.00223505
64550.00000000	0.00878906	0.00202168
64700.00000000	0.01009115	0.00126074
64850.00000000	0.01432292	0.00126074
65000.00000000	0.01562500	0.00202168
65150.00000000	0.02083333	0.00223505
65300.00000000	0.02311198	0.00223505
65450.00000000	0.02571615	0.00223505
65600.00000000	0.02864583	0.00171809
65750.00000000	0.02994792	0.00171809
65900.00000000	0.03125000	0.00247604
66050.00000000	0.03255208	0.00238257
66200.00000000	0.03255208	0.00238257
66350.00000000	0.02962240	0.00126074
66500.00000000	0.03059896	0.00223505
66650.00000000	0.02864583	0.00171809
66800.00000000	0.02539062	0.00202168
66950.00000000	0.02441406	0.00184553
67100.00000000	0.02311198	0.00223505
67250.00000000	0.02311198	0.00223505
67400.00000000	0.02343750	0.00202168
67550.00000000	0.02441406	0.00000000
67700.00000000	0.02962240	0.00126074
67850.00000000	0.03645833	0.00252147
68000.00000000	0.04817708	0.00171809
68150.00000000	0.06184896	0.00238257
68300.00000000	0.07877604	0.00171809
68450.00000000	0.09765625	0.00000000
68600.00000000	0.12239583	0.00223505
68750.00000000	0.14778646	0.00223505
68900.00000000	0.17643229	0.00171809
69050.00000000	0.20768229	0.00252147
69200.00000000	0.24283854	0.00223505
69350.00000000	0.27832031	0.00000000
69500.00000000	0.31282552	0.00126074
69650.00000000	0.35026042	0.00223505
69800.00000000	0.38476562	0.00202168
69950.00000000	0.41569010	0.00171809
70100.00000000	0.44335937	0.00202168
70250.00000000	0.47330729	0.00126074
70400.00000000	0.49772135	0.00126074
70550.00000000	0.50846354	0.00171809
70700.00000000	0.51269531	0.00000000
70850.00000000	0.51790365	0.00126074
71000.00000000	0.51725260	0.00126074
71150.00000000	0.51367187	0.00273736
71300.00000000	0.50683594	0.00202168
71450.00000000	0.48893229	0.00171809
71600.00000000	0.46451823	0.00171809
71750.00000000	0.44108073	0.00238257
71900.00000000	0.41015625	0.00000000
72050.00000000	0.37955729	0.00289852
72200.00000000	0.34635417	0.00126074
72350.00000000	0.31152344	0.00202168
72500.00000000	0.27539062	0.00247604
72650.00000000	0.24055990	0.00223505
72800.00000000	0.20735677	0.00252147
72950.00000000	0.17480469	0.00202168
73100.00000000	0.14648437	0.00000000
73250.00000000	0.11979167	0.00252147
73400.00000000	0.09765625	0.00000000
73550.00000000	0.07942708	0.00223505
73700.00000000	0.06347656	0.00184553
73850.00000000	0.05143229	0.00252147
74000.00000000	0.04166667	0.00252147
74150.00000000	0.03450521	0.00223505
74300.00000000	0.03125000	0.00247604
74450.00000000	0.02864583	0.00171809
74600.00000000	0.02864583	0.00171809
74750.00000000	0.02962240	0.00126074
74900.00000000	0.03027344	0.00202168
75050.00000000	0.03157552	0.00252147
75200.00000000	0.03222656	0.00247604
75350.00000000	0.03515625	0.00202168
75500.00000000	0.03580729	0.00238257
75650.00000000	0.03776042	0.00223505
75800.00000000	0.03548177	0.00223505
75950.00000000	0.03450521	0.00126074
76100.00000000	0.03320312	0.00202168
76250.00000000	0.03092448	0.00238257
76400.00000000	0.02799479	0.00223505
76550.00000000	0.02473958	0.00126074
76700.00000000	0.02050781	0.00202168
76850.00000000	0.01920573	0.00126074
77000.00000000	0.01432292	0.00126074
77150.00000000	0.01171875	0.00247604
77300.00000000	0.00976562	0.00000000
77450.00000000	0.00618490	0.00223505
77600.00000000	0.00488281	0.00000000
77750.00000000	0.00488281	0.00000000
77900.00000000	0.00488281	0.00000000
78050.00000000	0.00423177	0.00171809
78200.00000000	0.00488281	0.00000000
78350.00000000	0.00553385	0.00171809
78500.00000000	0.00585937	0.00202168
78650.00000000	0.00748698	0.00252147
78800.00000000	0.00944010	0.00126074
78950.00000000	0.00976562	0.00000000
79100.00000000	0.00976562	0.00000000
79250.00000000	0.01041667	0.00171809
79400.00000000	0.01106771	0.00223505
79550.00000000	0.01041667	0.00171809
79700.00000000	0.01009115	0.00126074
79850.00000000	0.00976562	0.00184553
80000.00000000	0.00878906	0.00202168
