62000.00000000	0.01660156	0.00247604
62150.00000000	0.01920573	0.00126074
62300.00000000	0.01985677	0.00126074
62450.00000000	0.02213542	0.00252147
62600.00000000	0.02376302	0.00171809
62750.00000000	0.02343750	0.00202168
62900.00000000	0.02311198	0.00223505
63050.00000000	0.02278646	0.00238257
63200.00000000	0.01953125	0.00000000
63350.00000000	0.01888021	0.00171809
63500.00000000	0.01529948	0.00171809
63650.00000000	0.01334635	0.00223505
63800.00000000	0.01367187	0.00202168
63950.00000000	0.00976562	0.00000000
64100.00000000	0.00976562	0.00000000
64250.00000000	0.00976562	0.00000000
64400.00000000	0.00976562	0.00000000
64550.00000000	0.00976562	0.00000000
64700.00000000	0.01171875	0.00247604
64850.00000000	0.01464844	0.00000000
65000.00000000	0.01953125	0.00000000
65150.00000000	0.02343750	0.00202168
65300.00000000	0.02929687	0.00000000
65450.00000000	0.03287760	0.00223505
65600.00000000	0.03841146	0.00171809
65750.00000000	0.04296875	0.00202168
65900.00000000	0.04687500	0.00247604
66050.00000000	0.05143229	0.00252147
66200.00000000	0.05273437	0.00202168
66350.00000000	0.05371094	0.00000000
66500.00000000	0.05371094	0.00000000
66650.00000000	0.05371094	0.00000000
66800.00000000	0.04915365	0.00126074
66950.00000000	0.04882812	0.00000000
67100.00000000	0.04492187	0.00202168
67250.00000000	0.04231771	0.00238257
67400.00000000	0.03906250	0.00000000
67550.00000000	0.03906250	0.00000000
67700.00000000	0.03971354	0.00171809
67850.00000000	0.04394531	0.00000000
68000.00000000	0.05078125	0.00247604
68150.00000000	0.06282552	0.00171809
68300.00000000	0.07779948	0.00126074
68450.00000000	0.09765625	0.00000000
68600.00000000	0.12337240	0.00223505
68750.00000000	0.15527344	0.00202168
68900.00000000	0.18750000	0.00247604
69050.00000000	0.22819010	0.00223505
69200.00000000	0.27408854	0.00252147
69350.00000000	0.32259115	0.00126074
69500.00000000	0.37434896	0.00238257
69650.00000000	0.42903646	0.00171809
69800.00000000	0.48697917	0.00289852
69950.00000000	0.53906250	0.00247604
70100.00000000	0.58919271	0.00353392
70250.00000000	0.63932292	0.00223505
70400.00000000	0.67773437	0.00202168
70550.00000000	0.72395833	0.00223505
70700.00000000	0.76074219	0.00202168
70850.00000000	0.77604167	0.00126074
71000.00000000	0.78645833	0.00126074
71150.00000000	0.79264323	0.00238257
71300.00000000	0.79166667	0.00171809
71450.00000000	0.79231771	0.00223505
71600.00000000	0.78157552	0.00126074
71750.00000000	0.75651042	0.00126074
71900.00000000	0.71940104	0.00238257
72050.00000000	0.68033854	0.00238257
72200.00000000	0.63834635	0.00223505
72350.00000000	0.58984375	0.00202168
72500.00000000	0.53743490	0.00126074
72650.00000000	0.48339844	0.00000000
72800.00000000	0.42936198	0.00126074
72950.00000000	0.37858073	0.00252147
73100.00000000	0.32584635	0.00223505
73250.00000000	0.27766927	0.00252147
73400.00000000	0.23502604	0.00171809
73550.00000000	0.19531250	0.00000000
73700.00000000	0.16113281	0.00000000
73850.00000000	0.13346354	0.00238257
74000.00000000	0.10872396	0.00223505
74150.00000000	0.08821615	0.00126074
74300.00000000	0.07324219	0.00000000
74450.00000000	0.06315104	0.00126074
74600.00000000	0.05371094	0.00000000
74750.00000000	0.05110677	0.00252147
74900.00000000	0.05013021	0.00223505
75050.00000000	0.04947917	0.00171809
75200.00000000	0.05240885	0.00223505
75350.00000000	0.05371094	0.00000000
75500.00000000	0.05468750	0.00202168
75650.00000000	0.05859375	0.00184553
75800.00000000	0.05859375	0.00000000
75950.00000000	0.05891927	0.00126074
76100.00000000	0.05859375	0.00000000
76250.00000000	0.05761719	0.00202168
76400.00000000	0.05371094	0.00000000
76550.00000000	0.04882812	0.00000000
76700.00000000	0.04459635	0.00171809
76850.00000000	0.04003906	0.00202168
77000.00000000	0.03580729	0.00238257
77150.00000000	0.03092448	0.00238257
77300.00000000	0.02636719	0.00247604
77450.00000000	0.02376302	0.00171809
77600.00000000	0.01953125	0.00000000
77750.00000000	0.01595052	0.00223505
77900.00000000	0.01464844	0.00000000
78050.00000000	0.01464844	0.00000000
78200.00000000	0.01464844	0.00000000
78350.00000000	0.01464844	0.00000000
78500.00000000	0.01464844	0.00000000
78650.00000000	0.01692708	0.00252147
78800.00000000	0.01953125	0.00000000
78950.00000000	0.02115885	0.00238257
79100.00000000	0.02376302	0.00171809
79250.00000000	0.02408854	0.00126074
79400.00000000	0.02604167	0.00238257
79550.00000000	0.02636719	0.00247604
79700.00000000	0.02571615	0.00223505
79850.00000000	0.02539062	0.00202168
80000.00000000	0.02408854	0.00223505
